RecordID,Country,Gender,Demographics Question,Demographics Questions code,Demographics Response,Question,Question-cod,Survey Year,year,Value
74,Armenia,M,Education,5,Primary,... if she argues with him,3,01/01/2015,2015,22
74,Armenia,M,Education,5,Secondary,... if she argues with him,3,01/01/2015,2015,20.2
144,Armenia,M,Education,5,Higher,... if she goes out without telling him,5,01/01/2015,2015,6.1
144,Armenia,M,Education,5,No education,... if she goes out without telling him,5,01/01/2015,2015,
144,Armenia,M,Education,5,Primary,... if she goes out without telling him,5,01/01/2015,2015,13.6
144,Armenia,M,Education,5,Secondary,... if she goes out without telling him,5,01/01/2015,2015,16.3
214,Armenia,M,Education,5,Higher,... if she neglects the children,4,01/01/2015,2015,10.9
214,Armenia,M,Education,5,No education,... if she neglects the children,4,01/01/2015,2015,
214,Armenia,M,Education,5,Primary,... if she neglects the children,4,01/01/2015,2015,17.8
214,Armenia,M,Education,5,Secondary,... if she neglects the children,4,01/01/2015,2015,22.8
284,Armenia,M,Education,5,Higher,... if she refuses to have sex with him,6,01/01/2015,2015,0.8
284,Armenia,M,Education,5,No education,... if she refuses to have sex with him,6,01/01/2015,2015,
284,Armenia,M,Education,5,Primary,... if she refuses to have sex with him,6,01/01/2015,2015,2.4
284,Armenia,M,Education,5,Secondary,... if she refuses to have sex with him,6,01/01/2015,2015,2.2
354,Armenia,M,Employment,3,Employed for cash,... for at least one specific reason,2,01/01/2015,2015,22.2
354,Armenia,M,Employment,3,Employed for kind,... for at least one specific reason,2,01/01/2015,2015,47
354,Armenia,M,Employment,3,Unemployed,... for at least one specific reason,2,01/01/2015,2015,20.7
74,Armenia,M,Employment,3,Employed for cash,... if she argues with him,3,01/01/2015,2015,17
74,Armenia,M,Employment,3,Employed for kind,... if she argues with him,3,01/01/2015,2015,31.7
74,Armenia,M,Employment,3,Unemployed,... if she argues with him,3,01/01/2015,2015,12.2
144,Armenia,M,Employment,3,Employed for cash,... if she goes out without telling him,5,01/01/2015,2015,12.3
144,Armenia,M,Employment,3,Employed for kind,... if she goes out without telling him,5,01/01/2015,2015,26.3
144,Armenia,M,Employment,3,Unemployed,... if she goes out without telling him,5,01/01/2015,2015,8.7
214,Armenia,M,Employment,3,Employed for cash,... if she neglects the children,4,01/01/2015,2015,17
214,Armenia,M,Employment,3,Employed for kind,... if she neglects the children,4,01/01/2015,2015,31.5
214,Armenia,M,Employment,3,Unemployed,... if she neglects the children,4,01/01/2015,2015,16
284,Armenia,M,Employment,3,Employed for cash,... if she refuses to have sex with him,6,01/01/2015,2015,1.5
284,Armenia,M,Employment,3,Employed for kind,... if she refuses to have sex with him,6,01/01/2015,2015,6
284,Armenia,M,Employment,3,Unemployed,... if she refuses to have sex with him,6,01/01/2015,2015,1.5
354,Armenia,M,Marital status,1,Married or living together,... for at least one specific reason,2,01/01/2015,2015,21.3
354,Armenia,M,Marital status,1,Never married,... for at least one specific reason,2,01/01/2015,2015,23.2
354,Armenia,M,Marital status,1,"Widowed, divorced, separated",... for at least one specific reason,2,01/01/2015,2015,42.3
74,Armenia,M,Marital status,1,Married or living together,... if she argues with him,3,01/01/2015,2015,15.8
74,Armenia,M,Marital status,1,Never married,... if she argues with him,3,01/01/2015,2015,16
74,Armenia,M,Marital status,1,"Widowed, divorced, separated",... if she argues with him,3,01/01/2015,2015,27.5
144,Armenia,M,Marital status,1,Married or living together,... if she goes out without telling him,5,01/01/2015,2015,10.3
144,Armenia,M,Marital status,1,Never married,... if she goes out without telling him,5,01/01/2015,2015,12.9
144,Armenia,M,Marital status,1,"Widowed, divorced, separated",... if she goes out without telling him,5,01/01/2015,2015,22.5
214,Armenia,M,Marital status,1,Married or living together,... if she neglects the children,4,01/01/2015,2015,16.5
214,Armenia,M,Marital status,1,Never married,... if she neglects the children,4,01/01/2015,2015,17.2
214,Armenia,M,Marital status,1,"Widowed, divorced, separated",... if she neglects the children,4,01/01/2015,2015,33.7
284,Armenia,M,Marital status,1,Married or living together,... if she refuses to have sex with him,6,01/01/2015,2015,1.5
284,Armenia,M,Marital status,1,Never married,... if she refuses to have sex with him,6,01/01/2015,2015,1.4
284,Armenia,M,Marital status,1,"Widowed, divorced, separated",... if she refuses to have sex with him,6,01/01/2015,2015,9.1
354,Armenia,M,Residence,5,Rural,... for at least one specific reason,2,01/01/2015,2015,32.3
354,Armenia,M,Residence,5,Urban,... for at least one specific reason,2,01/01/2015,2015,15.1
74,Armenia,M,Residence,5,Rural,... if she argues with him,3,01/01/2015,2015,24.7
74,Armenia,M,Residence,5,Urban,... if she argues with him,3,01/01/2015,2015,9.5
144,Armenia,M,Residence,5,Rural,... if she goes out without telling him,5,01/01/2015,2015,17.7
144,Armenia,M,Residence,5,Urban,... if she goes out without telling him,5,01/01/2015,2015,7.1
214,Armenia,M,Residence,5,Rural,... if she neglects the children,4,01/01/2015,2015,23.9
214,Armenia,M,Residence,5,Urban,... if she neglects the children,4,01/01/2015,2015,12
284,Armenia,M,Residence,5,Rural,... if she refuses to have sex with him,6,01/01/2015,2015,2.2
284,Armenia,M,Residence,5,Urban,... if she refuses to have sex with him,6,01/01/2015,2015,1.2
5,Azerbaijan,M,Education,5,No education,... if she burns the food,1,01/01/2006,2006,
5,Azerbaijan,M,Education,5,Primary,... if she burns the food,1,01/01/2006,2006,
5,Azerbaijan,M,Residence,5,Urban,... if she burns the food,1,01/01/2006,2006,3.3
5,Azerbaijan,M,Education,5,Higher,... if she burns the food,1,01/01/2006,2006,3.5
5,Azerbaijan,M,Employment,3,Employed for kind,... if she burns the food,1,01/01/2006,2006,3.7
5,Azerbaijan,M,Marital status,1,"Widowed, divorced, separated",... if she burns the food,1,01/01/2006,2006,3.8
5,Azerbaijan,M,Age,4,25-34,... if she burns the food,1,01/01/2006,2006,5.5
5,Azerbaijan,M,Marital status,1,Married or living together,... if she burns the food,1,01/01/2006,2006,5.6
5,Azerbaijan,M,Age,4,35-49,... if she burns the food,1,01/01/2006,2006,6
5,Azerbaijan,M,Employment,3,Employed for cash,... if she burns the food,1,01/01/2006,2006,6.6
5,Azerbaijan,M,Education,5,Secondary,... if she burns the food,1,01/01/2006,2006,7.8
5,Azerbaijan,M,Employment,3,Unemployed,... if she burns the food,1,01/01/2006,2006,8.6
5,Azerbaijan,M,Marital status,1,Never married,... if she burns the food,1,01/01/2006,2006,9.3
5,Azerbaijan,M,Age,4,15-24,... if she burns the food,1,01/01/2006,2006,9.4
5,Azerbaijan,M,Residence,5,Rural,... if she burns the food,1,01/01/2006,2006,11.8
355,Azerbaijan,M,Age,4,15-24,... for at least one specific reason,2,01/01/2006,2006,63.5
355,Azerbaijan,M,Age,4,25-34,... for at least one specific reason,2,01/01/2006,2006,58.9
355,Azerbaijan,M,Age,4,35-49,... for at least one specific reason,2,01/01/2006,2006,53.9
75,Azerbaijan,M,Age,4,15-24,... if she argues with him,3,01/01/2006,2006,55.8
75,Azerbaijan,M,Age,4,25-34,... if she argues with him,3,01/01/2006,2006,53.1
75,Azerbaijan,M,Age,4,35-49,... if she argues with him,3,01/01/2006,2006,47.6
145,Azerbaijan,M,Age,4,15-24,... if she goes out without telling him,5,01/01/2006,2006,45.7
145,Azerbaijan,M,Age,4,25-34,... if she goes out without telling him,5,01/01/2006,2006,42.3
145,Azerbaijan,M,Age,4,35-49,... if she goes out without telling him,5,01/01/2006,2006,34.2
215,Azerbaijan,M,Age,4,15-24,... if she neglects the children,4,01/01/2006,2006,39.4
215,Azerbaijan,M,Age,4,25-34,... if she neglects the children,4,01/01/2006,2006,35.4
215,Azerbaijan,M,Age,4,35-49,... if she neglects the children,4,01/01/2006,2006,30.3
285,Azerbaijan,M,Age,4,15-24,... if she refuses to have sex with him,6,01/01/2006,2006,15.2
285,Azerbaijan,M,Age,4,25-34,... if she refuses to have sex with him,6,01/01/2006,2006,10.3
285,Azerbaijan,M,Age,4,35-49,... if she refuses to have sex with him,6,01/01/2006,2006,9.7
355,Azerbaijan,M,Education,5,Higher,... for at least one specific reason,2,01/01/2006,2006,52.5
355,Azerbaijan,M,Education,5,No education,... for at least one specific reason,2,01/01/2006,2006,
355,Azerbaijan,M,Education,5,Primary,... for at least one specific reason,2,01/01/2006,2006,
355,Azerbaijan,M,Education,5,Secondary,... for at least one specific reason,2,01/01/2006,2006,59.9
75,Azerbaijan,M,Education,5,Higher,... if she argues with him,3,01/01/2006,2006,47.5
75,Azerbaijan,M,Education,5,No education,... if she argues with him,3,01/01/2006,2006,
75,Azerbaijan,M,Education,5,Primary,... if she argues with him,3,01/01/2006,2006,
75,Azerbaijan,M,Education,5,Secondary,... if she argues with him,3,01/01/2006,2006,52.8
145,Azerbaijan,M,Education,5,Higher,... if she goes out without telling him,5,01/01/2006,2006,31.1
145,Azerbaijan,M,Education,5,No education,... if she goes out without telling him,5,01/01/2006,2006,
145,Azerbaijan,M,Education,5,Primary,... if she goes out without telling him,5,01/01/2006,2006,
145,Azerbaijan,M,Education,5,Secondary,... if she goes out without telling him,5,01/01/2006,2006,42.2
215,Azerbaijan,M,Education,5,Higher,... if she neglects the children,4,01/01/2006,2006,17
215,Azerbaijan,M,Education,5,No education,... if she neglects the children,4,01/01/2006,2006,
215,Azerbaijan,M,Education,5,Primary,... if she neglects the children,4,01/01/2006,2006,
215,Azerbaijan,M,Education,5,Secondary,... if she neglects the children,4,01/01/2006,2006,38.8
285,Azerbaijan,M,Education,5,Higher,... if she refuses to have sex with him,6,01/01/2006,2006,5.2
285,Azerbaijan,M,Education,5,No education,... if she refuses to have sex with him,6,01/01/2006,2006,
285,Azerbaijan,M,Education,5,Primary,... if she refuses to have sex with him,6,01/01/2006,2006,
285,Azerbaijan,M,Education,5,Secondary,... if she refuses to have sex with him,6,01/01/2006,2006,13.2
355,Azerbaijan,M,Employment,3,Employed for cash,... for at least one specific reason,2,01/01/2006,2006,59.4
355,Azerbaijan,M,Employment,3,Employed for kind,... for at least one specific reason,2,01/01/2006,2006,45.3
355,Azerbaijan,M,Employment,3,Unemployed,... for at least one specific reason,2,01/01/2006,2006,58.5
75,Azerbaijan,M,Employment,3,Employed for cash,... if she argues with him,3,01/01/2006,2006,53.4
75,Azerbaijan,M,Employment,3,Employed for kind,... if she argues with him,3,01/01/2006,2006,42.5
75,Azerbaijan,M,Employment,3,Unemployed,... if she argues with him,3,01/01/2006,2006,49.5
145,Azerbaijan,M,Employment,3,Employed for cash,... if she goes out without telling him,5,01/01/2006,2006,41.3
145,Azerbaijan,M,Employment,3,Employed for kind,... if she goes out without telling him,5,01/01/2006,2006,29.5
145,Azerbaijan,M,Employment,3,Unemployed,... if she goes out without telling him,5,01/01/2006,2006,39.2
215,Azerbaijan,M,Employment,3,Employed for cash,... if she neglects the children,4,01/01/2006,2006,35.2
215,Azerbaijan,M,Employment,3,Employed for kind,... if she neglects the children,4,01/01/2006,2006,32
215,Azerbaijan,M,Employment,3,Unemployed,... if she neglects the children,4,01/01/2006,2006,33.7
285,Azerbaijan,M,Employment,3,Employed for cash,... if she refuses to have sex with him,6,01/01/2006,2006,11.7
285,Azerbaijan,M,Employment,3,Employed for kind,... if she refuses to have sex with him,6,01/01/2006,2006,4.6
285,Azerbaijan,M,Employment,3,Unemployed,... if she refuses to have sex with him,6,01/01/2006,2006,12.8
355,Azerbaijan,M,Marital status,1,Married or living together,... for at least one specific reason,2,01/01/2006,2006,54.8
355,Azerbaijan,M,Marital status,1,Never married,... for at least one specific reason,2,01/01/2006,2006,63.9
355,Azerbaijan,M,Marital status,1,"Widowed, divorced, separated",... for at least one specific reason,2,01/01/2006,2006,62.5
75,Azerbaijan,M,Marital status,1,Married or living together,... if she argues with him,3,01/01/2006,2006,48.7
75,Azerbaijan,M,Marital status,1,Never married,... if she argues with him,3,01/01/2006,2006,56.2
75,Azerbaijan,M,Marital status,1,"Widowed, divorced, separated",... if she argues with him,3,01/01/2006,2006,59.2
145,Azerbaijan,M,Marital status,1,Married or living together,... if she goes out without telling him,5,01/01/2006,2006,36.8
145,Azerbaijan,M,Marital status,1,Never married,... if she goes out without telling him,5,01/01/2006,2006,45.5
145,Azerbaijan,M,Marital status,1,"Widowed, divorced, separated",... if she goes out without telling him,5,01/01/2006,2006,32.6
215,Azerbaijan,M,Marital status,1,Married or living together,... if she neglects the children,4,01/01/2006,2006,31.7
215,Azerbaijan,M,Marital status,1,Never married,... if she neglects the children,4,01/01/2006,2006,39.3
215,Azerbaijan,M,Marital status,1,"Widowed, divorced, separated",... if she neglects the children,4,01/01/2006,2006,34
285,Azerbaijan,M,Marital status,1,Married or living together,... if she refuses to have sex with him,6,01/01/2006,2006,10.1
285,Azerbaijan,M,Marital status,1,Never married,... if she refuses to have sex with him,6,01/01/2006,2006,14.1
285,Azerbaijan,M,Marital status,1,"Widowed, divorced, separated",... if she refuses to have sex with him,6,01/01/2006,2006,10.9
355,Azerbaijan,M,Residence,5,Rural,... for at least one specific reason,2,01/01/2006,2006,62.2
355,Azerbaijan,M,Residence,5,Urban,... for at least one specific reason,2,01/01/2006,2006,55.4
75,Azerbaijan,M,Residence,5,Rural,... if she argues with him,3,01/01/2006,2006,52.5
75,Azerbaijan,M,Residence,5,Urban,... if she argues with him,3,01/01/2006,2006,51.1
145,Azerbaijan,M,Residence,5,Rural,... if she goes out without telling him,5,01/01/2006,2006,43.9
145,Azerbaijan,M,Residence,5,Urban,... if she goes out without telling him,5,01/01/2006,2006,37.1
215,Azerbaijan,M,Residence,5,Rural,... if she neglects the children,4,01/01/2006,2006,45.4
215,Azerbaijan,M,Residence,5,Urban,... if she neglects the children,4,01/01/2006,2006,26.4
285,Azerbaijan,M,Residence,5,Rural,... if she refuses to have sex with him,6,01/01/2006,2006,17.2
285,Azerbaijan,M,Residence,5,Urban,... if she refuses to have sex with him,6,01/01/2006,2006,7.4
6,Bangladesh,M,Age,4,15-24,... if she burns the food,1,01/01/2014,2014,
6,Bangladesh,M,Age,4,25-34,... if she burns the food,1,01/01/2014,2014,
6,Bangladesh,M,Age,4,35-49,... if she burns the food,1,01/01/2014,2014,
6,Bangladesh,M,Education,5,Higher,... if she burns the food,1,01/01/2014,2014,
6,Bangladesh,M,Education,5,No education,... if she burns the food,1,01/01/2014,2014,
6,Bangladesh,M,Education,5,Primary,... if she burns the food,1,01/01/2014,2014,
6,Bangladesh,M,Education,5,Secondary,... if she burns the food,1,01/01/2014,2014,
6,Bangladesh,M,Employment,3,Employed for cash,... if she burns the food,1,01/01/2014,2014,
6,Bangladesh,M,Employment,3,Employed for kind,... if she burns the food,1,01/01/2014,2014,
6,Bangladesh,M,Employment,3,Unemployed,... if she burns the food,1,01/01/2014,2014,
6,Bangladesh,M,Marital status,1,Married or living together,... if she burns the food,1,01/01/2014,2014,
6,Bangladesh,M,Marital status,1,Never married,... if she burns the food,1,01/01/2014,2014,
6,Bangladesh,M,Marital status,1,"Widowed, divorced, separated",... if she burns the food,1,01/01/2014,2014,
6,Bangladesh,M,Residence,5,Rural,... if she burns the food,1,01/01/2014,2014,
6,Bangladesh,M,Residence,5,Urban,... if she burns the food,1,01/01/2014,2014,
356,Bangladesh,M,Age,4,15-24,... for at least one specific reason,2,01/01/2014,2014,
356,Bangladesh,M,Age,4,25-34,... for at least one specific reason,2,01/01/2014,2014,
356,Bangladesh,M,Age,4,35-49,... for at least one specific reason,2,01/01/2014,2014,
76,Bangladesh,M,Age,4,15-24,... if she argues with him,3,01/01/2014,2014,
